District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,Thai,Got here 1300 on a Saturday. Five tables of customers. One chef one waitress. The poor girl was totally overwhelmed. She had to run in and out of the kitchen for all the tasks. She spent 15min doing a big takeaway order. There was no one at the door to wait the table. There was no one to hand out the menu. There was no one to get the bill. A table of two girls- no one talked to them for 20min after they walked in. Food was actually good. I had a beef noodle and it was full of favor. Note to management- you cannot understaff a restaurant like that. Even a MCD gives better attention to customers. The boss had his handsome photos across the restaurant but its obvious he is focusing on the wrong things.,Sisombath Restaurant,nan,100,0,www.openrice.com/en/hongkong/restaurant/central-sisombath-restaurant/549806?tc=rvw2&con=recRvw
Central,Thai,"I hadn't been aware of such a Laos restaurant in Central until I came across it on openrice. Food seemed to be of a reasonable price with nice comments so I decided to give it a try.It was not full house despite lunch hour on a weekday. The location was quite convenient and it was reasonably quiet for a nice chat over lunch.100%$ 750100%$ 75I decided to try the Laos Chicken Soup which was . The soup smelt and tasted really good of coconut. It was so delicious that I finished most of the soup, but I felt really thirsty afterwards and had to drink loads of water...The chicken, which was mostly chicken leg, was not so tender but I really appreciated that it was free of skin! The  were really good. They were so thin and smooth and were of top notch quality I would say. There were quite a lot of cabbages and bean sprouts. Overall, it was pretty good. If not for the MSG soup and not so tender chicken, I would have rated it 5.A hot drink was included and I chose Healthy Soya Bean Milk (No Sugar). It was really free of sugar and tasted really healthy.My friend ordered the Laos Beef Soup and she said it was a bit too salty.If just for the food, I would say it was a bit pricey. But given the location and the environment, I think the price was fair. Overall, there is no harm to come back from time to time for a quiet chat with friends enjoying reasonably good food.",Sisombath Restaurant,3.5,75,0,www.openrice.com/en/hongkong/restaurant/central-sisombath-restaurant/549806?tc=rvw2&con=rvw
Central,Thai,"their hainanese chicken rice is always my go-for whenever i got no idea what to get for lunch.0the spicy sauce and sweet soy sauce are the best sauces served with hainanese chicken among all the places i went before, to name a few, singapore tian tian,  in bangkok and mo bar in Hong Kong.rice isn't too oily which is absolutely my choice cuz i'm constantly on diet (but never got to lose any weight)chicken is tender and boneless so you can enjoy the juicy chicken in one bitethe meal comes with an iced lemon tea and it's just $63hkd.one down side is that it's crowded af during lunch hour and basically you will be touching the shoulder of the person sitting next to you.",Grill ,4.3,63,5,www.openrice.com/en/hongkong/restaurant/central-grill-%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%87/459298?tc=rvw2&con=rvw
Central,Thai,"Agree with other posters about the great sea view and the pleasant decor. Came for lunch but was rather disappointed, especially remembering LIAN which was run by the same group MAXIMS (MX) also at IFC.They only offered the set lunch menu and did not provide the a la carte menu until asked. Obviously only wanted people to order from the set menu so we did.First that came was the lime soda, nothing much to write about. It was fine.Then came the starters, not together for all diners at the table (only 2) but whatever/whichever was ready/handy for them/ I had the papaya and pork salad which was in fact fine except that within 2 minutes came my main course! The server, on seeing that I was about 10% into the starter, plonked the main course on the table and left. My companion's main course came 10 minutes later.My main course was beef pho. The pho was actually very good but the beef was only so-so. They also included some tripe which I did not like.It is fine to charge premium prices since HK is expensive and IFC especially so. But the service (or lack of it) is really a shame.",MARKET SEA,2.6,280,0,www.openrice.com/en/hongkong/restaurant/central-market-sea/558025?tc=rvw2&con=rvw
Central,Thai,"Today we went to IFC Greyhound for lunch. Its been over 2 months that I did not have dinner over there. Even though there's quite a queue to wait but its worthwhile to do so coz 1) food quality is very good! 2) price is high competitiveness if compared with other restaurants in IFC. I wondered if all chefs in Greyhound are from thailand as their skills of using spicy is very professional.We ordered salmon salad with spicy sauce and cabbage, herbs aside, crab meat chili spaghetti (this is from new menu, glad that they offer new menu ttoday otherwise I must order chili salt fish fried rice again!) My friend ordered complicated noodles which is very yummy as well! The crab meat spaghetti is really really impressive which the crab meat is even more than the noodles!Super Gorgeous and costed $148 only. I tried the shaky yogurt but found its too milky and passed to my friend to kill it.The atmosphere is quite good although there's a queue outside but it won't bother you too much, still acceptable. The staffs there are very efficient but still in manner. I still remembered that I forgot an umbrella last time and the staff ran out and chased me for returning me back the umbrella. So thoughtful and thats the reason why I'd love having dining there.Thai Salmon Salad with spicy sauce and cabbage, herbs aside...$ 1280Thai Salmon Salad with spicy sauce and cabbage, herbs aside...$ 128Thai salmon salad - VERY DELICIOUS! Must eat item even I do not like cabbage , still cannot stop eating!...$ 1280Thai salmon salad - VERY DELICIOUS! Must eat item even I do not like cabbage , still cannot stop eating!...$ 128Complicated noodles - Looks complicate to deal with......must use with your hands to finish them......not my type...0Complicated noodles - Looks complicate to deal with......must use with your hands to finish them......not my type...Crab Meat Chili Spaghetti - Yummy! But the chili is not enough!...$ 1480Crab Meat Chili Spaghetti - Yummy! But the chili is not enough!...$ 148",Greyhound Caf,4.6,240,10,www.openrice.com/en/hongkong/restaurant/central-greyhound-cafe/67347?tc=rvw2&con=recRvw
Central,Thai,I've had both lunch and dinner here since they opened as it is in my neighborhood. The food is excellent and and the staff attentive. The hainanese chicken is great and so is the curry. The drinks are quite nicely Thai and the restaurant is quite new and clean. I really like how they use environmentally friendly straws.,Thai Chiu,nan,78,5,www.openrice.com/en/hongkong/restaurant/central-thai-chiu/575990?tc=rvw2&con=rvw
Central,Thai,"The GOONG MAKAM PRAWN was a clear standout among appetizers and my only complaint/mistake was - why did I not order two??It had a nice TANGY taste coming from the Tamarind sauce, while the SPICINESS was coming from the red chili. And then there were thin slices of nuts (cashew/almond) sprinkled on top.Definitely a nice and complex dish where multiple tastes came together perfectly!Certainly not cheap at $138 but I do think its worth it.Btw, this appetizer was listed on a separate small menu which had a handful of special appetizers listed.... so Im not sure if the dish will remain permanently.... SO, HURRY!!!Goong Makam Prawn$ 1380Goong Makam Prawn$ 138The other appetizer was Thai Pop (Chicken). This one is available on the regular menu.Another great dish which is a nice supporting actor to the star i.e. the Prawn appetizer. If the Goong Makam Prawn were to be called BATMAN, then the Thai Pop would undoubtedly be ROBIN.These were crunchy deep fried fritters of chicken and onion covered in a thin layer batter. The thin layer is good because it doesnt overpower the main ingredient i.e. the chicken.Thai Pop$ 880Thai Pop$ 88The drinks - Iced Lemon Tea GHC Style and the Thai Iced Coffee were quite good too. Especially the lemon tea.Iced Lemon Tea GHC Style$ 380Iced Lemon Tea GHC Style$ 38Thai Iced Coffee$ 420Thai Iced Coffee$ 42Among the MAINS, the TOM YUM SEAFOOD FUSILLI was very nice. It had a mid-sized piece and some scallops and calamari.And a good dash of tomatoes.Definitely a good example of Thai fusion, combining the Fusilli Pasta with the Tom Yum flavor.Tom Yum Seafood Fusilli$ 1380Tom Yum Seafood Fusilli$ 138The Spaghetti Carbonara had nice bite-sized pieces of ham and crunchy pieces of bacon..... and very generous amounts of creamy sauce.Spaghetti Carbonara$ 1280Spaghetti Carbonara$ 128I could go back to Greyhound just to taste that first Appetizer - GOONG MAKAM PRAWNS. I just might do that next weekend!1",Greyhound Caf,4.5,310,5,www.openrice.com/en/hongkong/restaurant/central-greyhound-cafe/67347?tc=rvw2&con=rvw
Central,Thai,"My friends and I had lunch in this quiet Thai restaurant located in Central in a weekday. The restaurant was full, but since it has always been difficult to find a seat in lunch time in Central, we decided to wait and after around 10 minutes we finally got a seat.We ordered three set menus and decided to share the food. Each menu consists of a soup, main dish and dessert. However, no drinks are included in the set.The first main dish we ordered was home made flat noodles fried in a bean paste sauce. We were given the choice of chicken, pork, beef or prawns, which were to be served together. We picked chicken. Chicken was a bit skinny, but the noodle tasted delicious. The dish also contained vegetables.1We also ordered Classic Thai noodle dish with tofu, shrimps, bean sprouts and ground peanuts wrapped in an omelette, also known as Pad Thai. I am a Pad Thai lover and this dish is a must-order item when I visit Thai restaurants. I never feel disappointed with Pad Thai.0The last set we ordered was fried rice with tomatoes, kale and onions, as served on the famous Thai trains. Like the first main dish, options as to chicken, pork, beef or prawns were provided.0Also, for your reference, Light Dessert and soup00",Cafe Siam,4.5,110,10,www.openrice.com/en/hongkong/restaurant/central-cafe-siam/119972?tc=rvw2&con=rvw
Central,Thai,The servers were very sweet and attentive when taking our order. They're also very informative in explaining each dish when my family had questions. The atmosphere was very nice and the restaurant feels clean. Our food arrived timely and the meal was very delicious. No complaints.  Will visit again.,Cafe Siam,nan,200,10,www.openrice.com/en/hongkong/restaurant/central-cafe-siam/119972?tc=rvw2&con=recRvw
Central,Thai,"Here is always full with a long queue during lunch time, their lunch sets are all $40 include drink, both cold or hot.I only tried the bbq with fried rice as it taste really good. It comes with pork, chicken and beef bbq with a spicy fried rice. The meat is tender and juicy, peanut sauce a bit sweer but taste very Thai. Fried rice is well flavored so you can easily finished the whole dish.0They also have hainan chicken rice, curry beef and green papaya salad set. Strongly recommended this restaurant as their lunch set really worth it! The only disadvantage is the restaurant is very small and you really need to squeeze in. No space between seat so it quite hard to enjoy the environment.",Grill ,4.1,60,0,www.openrice.com/en/hongkong/restaurant/central-grill-%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%87/459298?tc=rvw2&con=rvw
Central,Thai,"We ordered set lunch and this is the worst set lunch I have ever had in central HK. What a rip off! Almost a scam!Basically they serve side order as starter, starter as main course, drinks&desserts are not included in the set. So where is my main course?My ""starter"" was steamed mushroom presented on a tiny plate perhaps cost ""1HKD +1 min"" to make; my ""main"" was a tiny soft shell crab on a pile of papaya salad perhaps cost 10$HKD to prepare. My friend ordered Tom Yum Gai as starter which tasted like water, and she unfortunately ordered the same crab as so-called ""main"". This is a lunch set for the anorexic - not a drop of carbs and no real main course.HK has a pretty efficient and competitive dining market - I wonder how long they will survive with such a lunch set (perhaps to fool tourists).",Koh Thai,1.7,134,nan,www.openrice.com/en/hongkong/restaurant/central-koh-thai/42922?tc=rvw2&con=rvw
Central,Thai,"This was not what I was expecting from a Central restaurant in what is essentially a luxury shopping mall. Tucked away in a corner of the second floor of the Landmark Building is an unassuming but tastefully decorated Thai restaurant, Mak Mak. We'd been invited by a Thai friend, not because she recommended it but because she'd heard good things and wanted to give it a try. We weren't disappointed. We had the weekend brunch which with free flow drinks and dishes galore was outstanding value for money. My personal favourite was the prawn and crab cakes. The Saaur rong hai beef was a bit hot for me but I'm not a great lover of hot food and know many people who would love this. Finally the deserts are superb and you need to leave room for them, particularly the mango and blue sticky rice and coconut ice cream.Overall it was a great brunch experience, with great food and drink, but most of all the service is refreshingly .... not like customer service and more like hosting a group of friends. Well worth a visit. We'll definitely go back.",Mak Mak,4.2,400,0,www.openrice.com/en/hongkong/restaurant/central-mak-mak/479537?tc=rvw2&con=recRvw
Central,Thai,"Just opened in Lan Kwai Fong, the latest addition to the famous Hair OfThe Doggastropubs,Infinity brings a unique taste of Thailand in its environment. The restaurant is located on the 3rd floor of the Cosmos Building away from the noise of the street. It is an oasis. The spacious dining room is soothing and tables are not too close to each other where you have to share your conversations with the neighboring tables giving a sense of privacy rarely found in LKF. The set lunch is great value for money, we ordered the Nasi Goreng and Tom Yum Goong Noodles. The Nasi Goreng is delicious, I highly recommend it, it is fresh with a hint of chili that brings out the great flavour (notthe burning Nasi Goreng that kills your tastebuds). The portion is very generous with fresh seafoodadorned by a perfectly cooked soft egg; it is served with 2 golden brown sauteed chicken skewers that are exquisite: juicy and tender on the inside, with the perfect texture on the outside. a delicious treat worthy of every bite, despite the size of the portion I left the plate clean!!!Nasi Goreng$ 880Nasi Goreng$ 88We also ordered the Tom Yum Goong Noodles (HKD78), similar to the attention that was noticed with the Nasi Goreng, the Tom Yum Goong was spicy enough but not overwhelmingly so to cover the taste. The noodles were cooked to perfection with a smoothinfusion of the soup and coconut milk. It is adorned with 2 large pieces of crab, prawns, squids and mushrooms; I like the fact that it didnot present the ""chili oiliness"" often found in Tom Yum Goong. Another delicious treat.Tom Yum Goong Noodles$ 780Tom Yum Goong Noodles$ 78Having called in advance to book our table, dessert is offered free of charge, a nice addition to an already great experience.The staff is very friendly, courteous, helpfuland professional. Infinity offers its set lunch through 5pm before turning to dinner and drinks. there is a pool table, darts and beer pong for entertainment but we did not have time to engage in those....unfortunately have to get back to work but we will come back to try the night sceneOverall, a most excellent experience, very highly recommended. Finally, a place to get great food in apeaceful environment at lunch without having to pay HKD200 per plate. Take note! Infinity is here to stay.",Infinity Thai Restaurant & Bar,nan,85,0,www.openrice.com/en/hongkong/restaurant/central-infinity-thai-restaurant-bar/529782?tc=rvw2&con=rvw
Central,Thai,"I always go to Thainan Chicken for one dish...and ONE DISH ONLY!!The Fried Rice with Thai BBQ skewers (with peanut sauce and salad).Their menu has a total of only 3 dishes at the moment and I DON'T EVEN BOTHER to look at the other 2 dishes .Fried Rice with Thai BBQ skewers in peanut sauce...$ 600Fried Rice with Thai BBQ skewers in peanut sauce...$ 60The FRIED RICE has generous amounts of oil and it's really delicious (and equally unhealthy ).The SKEWERS are nicely grilled and have that slightly smoky/slightly burnt flavor to them...which is great.The peanut sauce is sweet and complements the lightly-spiced fried rice quite well. If they could make the fried rice more spicy, it would be even better, but I'm not complaining.The PRICE is right! For $60, it includes the dish AND iced lemon tea. The SEATING IS ABSOLUTELY CRAMPED....And I mean literally ""elbow to elbow"" with the next person.But when you are in lunch-conversations with friends/colleagues and you got this tasty dish in front of you.... the seating doesn't bother you so much (in fact, after half a dozen lunches at Thainan in past few months... I'm starting to get used to the cramped seating )The WAITING TIME during lunch hours can sometimes be quite long (once we waited 20 mins in queue), since Thainan is a hot-favorite among the office crowd in Central.I'd imagine it must be a lot quicker and a lot less crowded during non-lunch hours.",Thainan Chicken ,4.7,180,10,www.openrice.com/en/hongkong/restaurant/central-thainan-chicken-%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%87/514637?tc=rvw2&con=recRvw
Central,Thai,"Waited 20 minutes even with a booking, but hostess didn't seem to care and didn't recognize the inconvenience, Service is bordering on rude, Just throw dishes on the table, turn and walk away. Don't tell you which dish it is and never come by to ask if everything is ok. Good luck getting a water glass refilled. I understand when a place is busy, but the restaurant needs to staff for it. There's no excuse. Food was no better than ok. Every dish except for the pomelo salad was drenched in oil, so greasy. The omelette was especially oily, Prices are on the high end, Hard for me to come up with any reason to go back. Aside from it being a speakeasy restaurant and that 'cool factor', there are way better Thai places in town to spend your precious time and money.",Mak Mak,2.8,300,20,www.openrice.com/en/hongkong/restaurant/central-mak-mak/479537?tc=rvw2&con=rvw
Central,Thai,"The food was actually not bad, particularly the green curry, but I won't be returning here because of the rude service people. I phoned up at 1:30pm to make a reservation and they actually reprimanded me for calling during their busy time. And then they never called back to make the booking. While I'm quite happy to see a Thai place in Landmark, I am going to stick to Moon and Cha Cha in Sheung Wan despite the longer travel time!",Mak Mak,nan,300,1,www.openrice.com/en/hongkong/restaurant/central-mak-mak/479537?tc=rvw2&con=rvw
Central,Thai,"lunch, caf siam. , . , , chit chat. Set lunch , ++(HK$99), ++(HK$99). , , , , . , .  , , , , . , , ! . , , !lunch!2000",Cafe Siam,nan,108,0,www.openrice.com/en/hongkong/restaurant/central-cafe-siam/119972?tc=rvw2&con=rvw
Central,Thai,"This was the second time I visited this place. Both times the food was very tasty. Much quieter at Lunchtime, but food quality was the same.",Good Luck Thai Food Restaurant,nan,160,10,www.openrice.com/en/hongkong/restaurant/central-good-luck-thai-food-restaurant/10002?tc=rvw2&con=rvw
Central,Thai,"Came here for million times already, since I'm working in IFC, this resto is really a good choice for lunch. Price is reasonable , food is pretty good, services is also good. Pai Thai 0Pai Thai 0",Greyhound Caf,nan,150,nan,www.openrice.com/en/hongkong/restaurant/central-greyhound-cafe/67347?tc=rvw2&con=recRvw
Central,Thai,"As a vegan with an omnivorous mother, I searched up restaurants with options for both of us and was excited to visit Mak Mak due to good reviews and photos. I was happy to be greeted by very friendly staff, upbeat music as well as an amazing atmosphere from a beautifully decorated and homely restaurant. Though quite high priced, the dishes looked all well made and the menu was difficult to chose from as there were many scrumptious options. I haven't had Thai food in a long time and my mother said her Pad Thai was very authentic and worth the 122 dollars she paid for it. I decided to order an appetizer which was amazingly portioned and very filling! I got a mixed vegetable spring roll made from rice vermicelli and not only was it plated beautifully but it had so much flavor. The sauces pairing with it added a nice spice as well. Definitely would come again, had a lovely lunch. Spring rolls with mixed vegetables$ 880Spring rolls with mixed vegetables$ 88",Mak Mak,4.8,100,0,www.openrice.com/en/hongkong/restaurant/central-mak-mak/479537?tc=rvw2&con=recRvw
Central,Thai,"We made a booking for 4 people, wanting to have a nice lunch at this rather new restaurant at Landmark. It turns out to be a very unpleasant experience.When we booked our table, we were informed that there are 2 timeslots, 12pm to 115pm and 1215pm to 130pm. We chose the 1215pm timeslot. Sat down at 1215, the waiter was already very aggressive trying to make us order. In the end, we only spent around 5mins to decide what to eat because we were forced to. We ordered Tom Yam Soup, Seafood Salad, Pad Thai, Fried Rice, Shirmp and crab cakes.All dishes arrived in reasonable time. However, we were harrassed since 1245pmand were asked to order desserts, while we were stillhaving the soup and otherdishes...At 1250pm, the same waiter came to us andasked us to order desserts because they need the table back by 115pm. We said our booking should be till 130pm and the manager came andinsisted that they need the table back by 115pm. Thank God they sentus SMS after booking, and we showed them the timeslot we booked. Already got quite fed up after this disturb. The manager then told us they can ""extend"" the table till 130pm.We then started seeing other tables checking their billsand started going. We thought we could finally have a nice lunch chatting and eating for the last half an hour. We were too optimistic....Here comes the waiter again asking us to order desserts because ""the kitchen is verybusy"". We did want to order some but after this kind ofdisturbs, we gave up and decided tojust finish the dishes.Even then, the waiter tried again and asked if we want any desserts or drinks. After failure, he came with the billat 115pm....we could not help but said ""it is only 115pm andcan youlet us have some peace?"" The waiter then went BUT came back againin 5 mins for the bill.When we were asked topay the bills, almost 50% of the tablesin this restaurant were empty and it was not like they really need our table that urgently.We were totally disappointed about this kind of services because the whole point we booked a restaurant to have lunch was to enjoy ourselves and chat. If wewanted a quick lunch, we might justgo to Canteen at Prince's Building. What is worse is that we were disturbed for more than 45 mins in our 1 hour and 15 mins lunch.Sorry Mak Mak, not that your food was not nice but yourservices wereway too bad for us to come back again.Supplementary InformationFood is nice but we never want to come back.",Mak Mak,nan,200,0,www.openrice.com/en/hongkong/restaurant/central-mak-mak/479537?tc=rvw2&con=rvw
