District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,Italian,This was just a casual lunch with some good surprises.The appetiser was great. Really like the Ricotta with Cranberry + bread! Also the dessert Pear with Ginger Granita was surprising really nice! The main dishes were fine. I guess it's the appetiser and dessert which were outspoken Will come back again to try other dishes.,Mercato,4.8,240,1,www.openrice.com/en/hongkong/restaurant/central-mercato/491473?tc=rvw2&con=rvw
Central,Italian,"Well decorated and good environment. Fresh ingredients and taste good. Lunch salad and dessert buffet, cost $188, worth to visit. Included soup, but not include coffee.000000",Spiga,4.8,200,nan,www.openrice.com/en/hongkong/restaurant/central-spiga/509862?tc=rvw2&con=recRvw
Central,Italian,"0indoor outdoor area1set lunch sharesalmon tartar mainseabass  pastaseabass Sundae with Salted Caramel Ice Cream, Candied Peanuts and Popcorn  0Tiramisu0 encore",Mercato,4.6,300,0,www.openrice.com/en/hongkong/restaurant/central-mercato/491473?tc=rvw2&con=recRvw
Central,Italian,"very very awful dining experience and poor service.... WILL NEVER GO AGAIN.My friend and I went there to have lunch today, placed our order around 12:25pm.The meal came after couple minutes.Around 12:50pm (less than half an hour after we placed our order), the waiter put the bill directly on our table and ask us to pay. (we were still having our main course and haven't asked the waiter to bring the tab!!) The coffee we ordered even haven't come yet!!!!!then the waiter came to our table and ask us to give out the table around every 3-4 minutes, said there are people waiting outside.The interesting part is that the waiter didn't ask the other tables' guests whom came earlier than us and NEVER mentioned that we'll have limited time for our meal, before he asked us to return the table so many times.Anyway, we had a very unpleasant dining experience and left this restaurant around 1:10pm, just around 45 minutes after we placed our order!!Supplementary InformationThe food is not good anyway.",Al Dente,nan,119,0,www.openrice.com/en/hongkong/restaurant/central-al-dente/9951?tc=rvw2&con=recRvw
Central,Italian,lunch00000,Sagrantino,3.8,150,0,www.openrice.com/en/hongkong/restaurant/central-sagrantino/19662?tc=rvw2&con=rvw
Central,Italian,"I wanted to find a good place for lunch and I've heard many good things about this place so decided to try. Ordered a la carte a Baby Octupus, beef tartare and a pizza (parma ham and sausage). All were pretty bad. I won't go again. I think people look at the reputation of 8 1/2 and automatically think that they can deliver the same quality in their other brands, which in reality is not going to happen.",CIAK - In The Kitchen,1.7,455,nan,www.openrice.com/en/hongkong/restaurant/central-ciak-in-the-kitchen/155632?tc=rvw2&con=rvw
Central,Italian,"SPIGA, just opened by michelin 2 stars chef Enrico Bartolini,  locates at the heart of Central district.  It is quite an ambitious project as the restaurant is very large (more than 120 seats) along with open area for outdoor seating.  We are surprised as the only couple in the restaurant during their Sunday brunch section.  It is almost too lonely in certain way.  Good that half way of the brunch, there came 2 or 3 more couples.  Otherwise, it would be a scary scene.  Hopefully, the quietness is only due to soft opening trial period.Sunday brunch being offered at HKD 388 with a choice of main dish.  The buffet comes with around 30 choices of cold cut, salad, cheese, bread, crab and lobster, hot lasagna, etc.  There are also more than 10 different desserts.The buffet food quality overall is very good as the seafood are very fresh.  The lasagna and eggplant hot food at the buffet bar is particular good, and in my opinion, it is even better than the main dish.  It certainly has the home made taste.  The eggplant has a very soft creamy texture and strong flavour that makes me go for another round instantly.  For the main dish, we ordered the home made angel hair with tomato sauce and fried egg with spinach black truffle.  The angel hair pasta got a very good chewy texture while the tomato sauce is just average though.  The fried egg spinach with truffle is very good.  We are pleasantly surprised by the amount of black truffle slices sit on top of the dish.  It matches very well with the egg and tendered spinach.  In my opinion, the pasta dish is a bit ordinary but when we mixed the two dishes together for sharing, it is a perfect companion.Afterwards, we each went for their dessert bar and we are also pleased by the dessert quality.  The tiramisu and creme brulee are the best among all.  Overall, we are pleased with the food quality but maybe due to the buffet nature, there arent a single dish that really stands out that make us feel memoriable.  However, you can sense there are certain home made taste being associated with the dishes.  Setting is very comfortable with high ceiling and warm lightning but again, they are still in the soft opening period and a couple of things are still a bit sloppy for the service.  For restaurant that can potentially occupy more than 120 guests would definitely requires a perfect execution and management.   Also, it would take sometime for them to mark their identity in the competitive HK culinary field.  We will definitely come back for their dinner menu as the lunch buffet certain hasnt really shown Chef Enrico's full calibre.  Dessert0DessertFried Egg and Spinach1Fried Egg and SpinachAngle Hair Pasta0Angle Hair Pasta0Lasagna and Egg Plant 0Lasagna and Egg Plant 00002",Spiga,3.6,400,0,www.openrice.com/en/hongkong/restaurant/central-spiga/509862?tc=rvw2&con=rvw
Central,Italian,"If you don't like waiting, just don't go there. Luckily, after the morning office training, I have around 2 hours for lunch so I picked HABITU to spend my lunch time alone. I went in before 12:30pm so I don't actually have to wait. When I was seated, there were many people coming in for lunch so if you want to come and dine here without waiting, place call and book a table first otherwise you will have to leave with empty hands.I ordered a set lunch, the salmon pizza, which is a chef recommendation. The set comes with salad/ soup, a main course and coffee/tea.Soup that goes in the lunch set0Soup that goes in the lunch setThis is the green pea soup with carrots. It tastes quite fresh and creamy. But it would be better if it comes with a piece of onion bread.Salmon pizza1Salmon pizzaThen, here comes the main course. It is a bit disappointing. I don't mean that it doesn't taste good. But it is not hot enough when it arrived at my table. I guess one of the possible reasons is that there are not enough waiters/waitresses serving the customers. My pizza has been sitting in the open-kitchen for some time before it was delivered to me. I was sitting right opposite the open-kitchen so I could see clearly what has been going on. There are only 2 people serving in the restaurant. I saw some people even went to get the utensils that they needed rather than waiting to be served.Rose Latte - Special Offer0Rose Latte - Special OfferAs mentioned, the set goes with a drink. But it only includes the most basic drinks, like white/black coffee or lemon tea/water. So if you want to try something else, like me, (I order the special coffee of the period, Rose Latte), you have to pay the surcharge. It's only $13 this time so it worths more than it costs. I would highly recommend this.After all, it would be better if there is enough manpower serving customers. Their service and food is not bad just that it would be better if there is someone to take the orders and deliver the food timely.",HABIT table,nan,180,0,www.openrice.com/en/hongkong/restaurant/central-habitu-table/104153?tc=rvw2&con=recRvw
Central,Italian,"When the skies opened last Saturday unleashing a torrential downpour that ruined Clockenflap for me, my girlfriend and I decided to recalibrate and comfort ourselves with an indulgent brunch at The Drawing Room (TDR). It also happens to be right across from where I live on Staunton Street, which means we got to avoid walking too much under the rain.I had actually gone to TDR the night before only to get turned away at the door. Fully booked on a Friday night! Guess walking in is not an option here (on a weekend). Thankfully K had the good sense to call in advance and book us a table.0The SettingYou'll get decent outdoor views and natural lighting here. We would have loved to move in and out of the wide terrace for drinks / coffee / tea had the weather not been so appalling. I can imagine doing the al fresco thing here would be pleasant (I see it all the time from my bedroom window, and always thought ""lovely spot for tea and a book"")Layout is comfortably spaced out, arrangement is long like a corridor, so it doesn't feel like diners are concentrated.0While waiting for K to arrive, I entertained myself with the paper and colouring pencils they provided. We adults never realise how we never do these things anymore - hardly do anything outside of a screen.I drew us doing the emoji dance (so post-modern)0I drew us doing the emoji dance (so post-modern)ServiceFood0We decided on the 3 course brunch for our eating spree. The 4 course with pasta would have been too much, so forwent the carb overload.Appetizers to shareWe thought we would choose 1 each from the 4 appetizers, but to our delight (and to our diet's dismay) - all four appetizers were served to share. The Pawn does that too, feels a bit wrong to spoil ourselves this much, really...Let's begin with the best one:capesanta pan seared scallops & pork ragout on toast...0capesanta pan seared scallops & pork ragout on toast...Capesanta: Pan seared scallops & pork ragout on toastFresh scallops cooked exactly the way I love, the toast's crisp texture perfectly complementing the meat. K ever so generously offered half of hers to me when I gushed about it. That's a real friend.The rest of the appetizers are in random order as they were more or less in the same level after the standout scallops.mozzarella & salumi buffalo mozzarella w/ italian charcuterie & gnocco fritto...0mozzarella & salumi buffalo mozzarella w/ italian charcuterie & gnocco fritto...Insalata:Organic mixed salad leaves w/ pickled mushroomSomething green and fresh to make us feel 'healthier' about the mealMozzarella & salumi:Buffalo mozzarella w/ italian charcuterie & gnocco frittoI can't stand cured meat but the buffalo mozzarella was amazing - both in consistency and flavour.pesce marinated fish w/ avocado, green apple & espelette...0pesce marinated fish w/ avocado, green apple & espelette...Pesce:Marinated fish w/ avocado, green apple & espeletteBasically an Italian version of ceviche / tartare. I loved the tangy sweetness of the apple mixed with the raw fish marinated in lemon/lime.By this time I was obviously so stuffed that I could have easily skipped the mains and gone straight to dessert. But we soldiered on:merluzzo & gamberi wild caught cod & prawns a la plancha w/ parsley & garlic...0merluzzo & gamberi wild caught cod & prawns a la plancha w/ parsley & garlic...I got the Merluzzo & gamberi: wild caught cod & prawns a la plancha w/ parsley & garlicI was able to finish the prawns, which were deliciously cheesy, but not as fresh as I would have liked. All the butter-garlic-cheese flavours made up for the slight rubberiness of the prawns.The fish was drowning in oil and seasoning, but still delicious. I had this packed and ate it for lunch on Monday. It also came with sinfully good baked potatoes that invaded my office with its rich aroma. Needless to say, food envy abounded.manzo black angus striploin steak a la plancha w/ rosemary...0manzo black angus striploin steak a la plancha w/ rosemary...K ordered the ginormousManzo: black angus striploin steak a la plancha w/ rosemaryImpeccably tender, cooked to perfection. Loved the greens (overly flavoured and rich again) but we didn't touch the bellpeppers. Nothing against them, I guess that's just not our favourite vegetable.0If there were to be a next time, I would probably go for the 'Polletto roasted marinated whole baby Ffrance spring chicken' instead of the fish.And now to my favourite part: desserts! Unfortunately, this is not TDR's forte.tiramisu mascarpone mousse w/ amaretto & coffee ice cream...0tiramisu mascarpone mousse w/ amaretto & coffee ice cream...The 'tiramisu' was a melting mess of cream and even more cream (except the latter was iced. Get it?!)frutta caramelized warm seasonal fruits w/ vanilla ice cream ...0frutta caramelized warm seasonal fruits w/ vanilla ice cream ...The fruits were warm and caramelized, as if they needed to be any sweeter. I guess I prefer mine fresh and more natural.0We tried to get artistic with this one. Can you spot the lady behind the complimentary sweets? Another masterpiece and joint effort by K and I.Bestie brunchWould we go back?TDR is a luxurious, pampering, 2-3 hour long affair justified by a special occasion. The price point is too high for it to become a regular weekend thing for me though, but to try it once, on an indulgent day, I would definitely recommend it. Don't forget to book in advance!Supplementary Information+$200 for free flow of house champagne +$100 for free flow of house red / white for two hours",The Drawing Room,4.6,500,0,www.openrice.com/en/hongkong/restaurant/central-the-drawing-room/491042?tc=rvw2&con=recRvw
Central,Italian,"Celebrity chef Harlan Goldstein is coming back with a vengeance. Following less than a year's hiatus, the hulking chef is returning to the local dining scene with a bang. And this time around, he's not returning with just one, not even two but three new restaurants all on Lyndhurst Terrace ().Ee Da Le, meaning Italy in Cantonese, is the first of the three restaurants to debut last month. And the writing is already on the wall - it's a rustic Italian eatery serving modern and classic Italian dishes.0This first looks a little funky for a rustic Italian restaurant but I like the Italian opera-skirt inspired lampshades combining well with the predominantly wooden interior.00A little nibble to get us going first while we waited for our starters to arrive.0First up was something that we ordered from the set lunch menu - vine-ripened tomato tartare.Vine-ripened tomato tartare with rocket leaves and mozarella...0Vine-ripened tomato tartare with rocket leaves and mozarella...It was topped by some rocket leaves and a slab of mozzarella while finishing with a balsamic dressing. Not bad (Grade: 3/5).0Another starter was one of my all-time favorite Italian dish - Fritto di calamari. These crispy squid rings were nicely coated with a light crisp batter and served with two different dips, garlic tomato sugo and chili pickle mayo. Yum~ (Grade: 3.5/5)Fritto di calamari0Fritto di calamariChef Harlan has always been exceptionally good with sous vide salmon so the 44 degree slow-cooked salmon was the easy choice for me from the set menu.44 degree slow-cooked salmon with pumpkin orzo and green verde...044 degree slow-cooked salmon with pumpkin orzo and green verde...The salmon fillet was really nice and soft with that melt-in-your-mouth texture but I thought the pumpkin orzo was a little too sweet as I would much prefer something a little more powerful (such as acidic) for an extra added kick to the flavors (Grade: 4/5).0I can always count on Chef Harlan's homemade pasta and I just know I can't go wrong with this pappardelle with wild forest mushrooms, pancetta, smoked egg and grated D.O.P. Pecorino. It was soooo goood...(Grade: 4.5/5)Pappardelle with wild forest mushrooms, pancetta, smoked egg and grated D.O.P. Pecorino...0Pappardelle with wild forest mushrooms, pancetta, smoked egg and grated D.O.P. Pecorino...Ee Da Le's hearty Italian dishes are meant to be shared among friends. Looks like I have just found the perfect venue for my next guys' gathering.",Ee Da Le,3.6,300,0,www.openrice.com/en/hongkong/restaurant/central-ee-da-le/495865?tc=rvw2&con=recRvw
Central,Italian,"We were aggressively welcomed by a manager asking us if we had a booking, which is quite ridiculous since the venue was almost empty.  As soon as we sit down waiters were already asking us to order, and brought us 4 different menus, pressing us to be fast, and subsequently pushing us to order more water.We went there to eat Italian, but it was actually Cantonese- Italian fusion cuisine, and this would have been also acceptable, if the restaurant was actually advertised like that. But, even from the sign in the entrance, you can see that the restaurant was conceived as a ""Rustic Italian"" restaurant and this is clearly not the case. Every dish, even the most simple like bruschetta, was messed up and nothing actually followed italian recipes or traditions. The staff is all local and they actually cook local food! It's wrong to talk about Italian restaurant and Italian cuisine if it's basically managed by locals.Risotto is completely wrong because rice is cooked in the wrong way, too much water and oil, I believe taleggio was actually poor quality gorgonzola, and we could not see black truffle in the plate. And even the plate the risotto was served in is wrong, since it is supposed to be a flat dish.The pizza was a piece of bread reheated from the night before, too small, no high quality tomato, but again stracciatella bought in bulk.In the recipe it is said that the suckling pig is made in the Roman Style, slow cooked, but i guess it was heated in the microwave. And the same dish in a Chinese restaurant would cost less than half with a much bigger portion.Bruschetta was made with stracciatella and not burrata, tomato was left out for a long time and it was too sour.What is absolutely unacceptable is the tiramisu, called by the chef ""bananamisu"".The scariest is that someone local will go to Ee Da Le, try some of its dishes and then go to Italy on holiday...amazed to find that the Italian cuisine is completely different.The kitchen is clearly managed by only local people...0The kitchen is clearly managed by only local people...Tomato and Burrata Bruschetta - It's not bread but industrial products bought in bulk! Tomato was quite heavy with too much onion and the burrata advertised in the menu turned out to be stracciatella, which is different....$ 1280Tomato and Burrata Bruschetta - It's not bread but industrial products bought in bulk! Tomato was quite heavy with too much onion and the burrata advertised in the menu turned out to be stracciatella, which is different....$ 128H-Style Pizza - This is not pizza, but re-heated bread. Also, it's too small for this price. I really feel insulted, and a real Italian would laugh in the face of the waiters....$ 1280H-Style Pizza - This is not pizza, but re-heated bread. Also, it's too small for this price. I really feel insulted, and a real Italian would laugh in the face of the waiters....$ 128Black Truffle Risotto - Where is the truffle actually?The mushrooms are clearly sourced locally and the risotto overall is quite watery in my opinion. Arugula and taleggio on top?Are we serious? I have never seen anything like that in my life....$ 1880Black Truffle Risotto - Where is the truffle actually?The mushrooms are clearly sourced locally and the risotto overall is quite watery in my opinion. Arugula and taleggio on top?Are we serious? I have never seen anything like that in my life....$ 188Roman Style Baby Pig - Perfect!Amazing! Incredible! For a Cantonese restaurant...This is clearly not roman style...The dish itself is not evil, but clearly not Italian, it suits the taste of a 100% ...$ 2900Roman Style Baby Pig - Perfect!Amazing! Incredible! For a Cantonese restaurant...This is clearly not roman style...The dish itself is not evil, but clearly not Italian, it suits the taste of a 100% ...$ 290Banana Tiramisu' - We ask the waiter: Is this Original Italian Tiramisu? The answer yes of course.... I do believe this is borderline fraud, since there is not even coffee inside, and it tastes weird...at the first look you wouldn't realise what it is......$ 750Banana Tiramisu' - We ask the waiter: Is this Original Italian Tiramisu? The answer yes of course.... I do believe this is borderline fraud, since there is not even coffee inside, and it tastes weird...at the first look you wouldn't realise what it is......$ 75Italian Cream Puff - It's actually really good, with high quality ingredients, but it is called ""Italian"" when it is actually a french dessert named Paris Brest that shouldn't appear in any italian restaurant menu....$ 640Italian Cream Puff - It's actually really good, with high quality ingredients, but it is called ""Italian"" when it is actually a french dessert named Paris Brest that shouldn't appear in any italian restaurant menu....$ 64",Ee Da Le,1.2,500,15,www.openrice.com/en/hongkong/restaurant/central-ee-da-le/495865?tc=rvw2&con=rvw
Central,Italian,"Quick Squiz:Like a fluffy warm blanket is to Winter and a refreshing sea breeze is to summer, Mercato hits the notes for a comforting (and comfortable) no fuss go-to place for casual food in a tastefully designed environment with humble yet tasty food to boot. More about the restaurant:Stepping out of the elevator, we were greeted by three ladies in identical black dresses over a whitewashed backdrop. For a moment I thought we were been greeted to an appointment with a mad scientist.Stepping into the restaurant, the red brick walls and flooring, arches and wooden furniture was reminiscent of an outdoor patio. Natural light flowed in abundance on the matte surfaces of the bricks and the walnut-esque oversized dining table (a shared table) giving off a nice warm glow soft light in the airy restaurant. The ambiance set an excellent start to a casual weekday lunch.0Their lunch menu included reasonable selection for entrees, mains and desserts (depending on how many courses you choose). As a word of warning, we were told the two course menu = entree and main (non-negotiable) which was a little disappointing as I wanted a dessert fix without needing to go through all the food  . That said, their dessert options weren't nearly as attractive as their entrees and mains so there wasn't too much to lose. Plus, I think I could guess why (their entree sizes are pretty big and are meant to be part and parcel to the meal for it to be sufficiently filling).To start off, there's the complementary bread which I probably have the least to say about. These were very mundane, and I took greater interest in its nice wooden serving container over the bread.complementary bread0complementary breadFor entrees, we had the calamari rings and salad to share. These were very well portioned. And when you compare it to the mains, I would probably call these the first main and the main being the second main. They're not big big, but a good portion. The calamari rings were well fried. Batter was relatively thin, smooth and lightly seasoned. The spicy black olive tomato sauce was a little too complex for this common dish though, which distracted from the flavours of the nicely done calamari. I ended up avoiding most of the sauce and went with just a small drible of lemon juice (which was a waste of the nicely done sauce which just didn't match the calamari that well).lightly fried calamari, spicy tomato sauce with black olives and capers...0lightly fried calamari, spicy tomato sauce with black olives and capers...The salad was (again) well proportioned (read: very big for an entree) and underlying flavour fresh . It was very salty though , and I would definitely ask for less salt next time (and encourage anyone else who orders this to request less salt as well, since they place a small cup of rough salt on your table anyway). I liked it if it was not for the saltiness. These entree portion sizes work great for sharing amongst a small group of up to four people.Italian chicories salad with cucumber and tomato, aged balsamic and olive oil...0Italian chicories salad with cucumber and tomato, aged balsamic and olive oil...The tomato basil pizza was juicy (and oily), and the crust and how it was put together made it a very satisfying pizza indeed. It's also well portioned.tomato, basil and fresh mozzarella pizza0tomato, basil and fresh mozzarella pizzaSpicy tomato meatball rigatoni was yum. It's been a while since I've had such a satisfying spicy tomato base. The meatballs were certainly a delight in terms of its texture (not too hard) and flavour (the beef was nicely seasoned that was juicy moist). Definitely my favourite in the meal. rigatoni and meatballs, smoked chilli tomato ragu0rigatoni and meatballs, smoked chilli tomato raguAs we were sharing, we each had an additional plate to our own. The staff helped change our plates and cutlery between entree and main automatically. This is excellent. It's important to avoid mixing flavours. For me, the calamari was dry and I had the salad on the plate it came with so it was a little unnecessary for myself, but it's certainly a great gesture and does keep things tidy if you had the salad on that plate of your own. They were also attentive enough to provide sharing cutlery without us asking.A small gripe is that the staff kept bumping into my chair ever so slightly. Of 10 passes, at least 8 if not 9 times they had caused me to feel my chair to wobble. This included who appeared to be the store manager in a suit, who was ever so kind to step aside and let another customer pass through at the 'T' junction (if I may call it that) when he bumped into my chair as he entered the 'side road'. None of the staff seem to notice though. Fine onece or twice, but doing so on every single pass is quite a record at any restaurant to be honest. During my hour there, they had passed at least 15-20 times. I was seated on the inside aisle between two of their oversized sharing tables.From the reviews, I came with an expectation of good ambiance and average food. The visit certainly exceeded my expectations.Supplementary Information""Two course"" lunch menu only allows entree and main (you can't choose main and dessert)",Mercato,4.2,220,nan,www.openrice.com/en/hongkong/restaurant/central-mercato/491473?tc=rvw2&con=recRvw
Central,Italian,"The main reason I come back to this place is really for their truffle pizza. They shave a generous amountIt wasn't on their a la carte menu but can be ordered upon request. Service is attentive and waiters are smileyWe ordered lunch set menu. Their mains and pastas are alright, nothing surprising. Forget about Ciak's michelin star and enjoy this place as a homie kind of italian place.Truffle Pizza - Not on their main but can be ordered on request...1Truffle Pizza - Not on their main but can be ordered on request...Pan fried Salmon - Looks good0Pan fried Salmon - Looks goodWagyu beef flank - This is an Italian place i dont expect great beef ...0Wagyu beef flank - This is an Italian place i dont expect great beef ...Lobster pasta - Over seasoned0Lobster pasta - Over seasonedTagolini pork ragout - Not bad0Tagolini pork ragout - Not badNutella coffee - Friends enjoyed it but way too sweet for my palette. Well I prefer black.......0Nutella coffee - Friends enjoyed it but way too sweet for my palette. Well I prefer black.......",CIAK - In The Kitchen,3.3,500,0,www.openrice.com/en/hongkong/restaurant/central-ciak-in-the-kitchen/155632?tc=rvw2&con=rvw
Central,Italian,"0I had to make some serious decisions during my visit to New York, admittedly not life or death decisions, but important to me.So many restaurants and so little time meant that I had to carefully choose where I would spend my hard earned money. One of the very last nights left in Manhattan came down to a choice between three star restaurants, Daniel and Jean-Georges.Daniel won out on the day, but I'd always felt as if I'd missed out on something special.A couple of years down the track I learned that Jean-Georges was opening an outlet of his slightly more casual Mercato in Hong Kong and I was excited. I was finally getting to check out the fare of one of the United States' top chefs. So cool.Located in California Tower, one of LKF's funkiest buildings, I'd managed to sneak into Mercato at the right time. Not yet formally open and running through a soft opening month, I happened to dine on a day where Jean-Georges himself was hosting with some of his crew responsible for designing the restaurant and lighting.0Stepping out of the lifts and entering Mercato, I quickly noticed the lighting in the striking interior of the ultra chic restaurant. As it turned out, the lighting was one of the features of the Neri & Hu designed interior, and Jean-Georges had brought over the designer as part of the soft opening. He explained to me that the idea behind the lighting was designed to mimic the mood of the day - a bluish purple during the day and a funky red as the evening wore on.The interior was dominated by a bar at one end that stretched all the way up to the very high ceilings and an open kitchen at the other. Red brick gave an earthy feeling, that when offset by the dozens of hanging lights, provided a natural yet contemporary feel. I liked it and felt instantly at home.0I was quickly joined by a gaggle of other bloggers and all of a sudden it was time to eat, a selection of starters from the extensive modern Italian menu materialising magically at our table.My first bite of cuisine by Jean-Georges was the spicy tuna tartar with black olives, cucumber and avocado. Served in a deep bowl, contrasting colours from the pink tuna and green avocado enlivened the dish. The fresh tuna was lovely, especially when combined with the creamy avocado; puffed rice added some texture and a lovely little crunch in my mouth.0I moved quickly onto the salmon carpaccio, which was finished with olive oil, lime and a dusting of sea salt; yellow and purple edible flowers tactically placed on the plate helped the dish transform from food into edible art. The fresh salmon was sliced thin, yet still held a texture that was pleasant to eat. It was enjoyable on the whole, but when I had a mouthful with the added sea salt, the flavours really exploded in my mouth, so a little more of that seasoning would have really helped.0There was a strong bite from the endive and sugar snap pea salad that was both refreshing and memorable. On its own, the endive would have been too overpowering, but the addition of a parmesan dressing really helped balance the dish. I liked the simplicity of the dish, each piece of endive had it's own filling, so you just picked up the enclosed leaf and munched away.0Still keeping it very simple, an Italian chicories salad with orange and fennel was presented. I loved the bright orange sitting atop the salad, which was then finished with an aged balsamic. The sweetness of the orange matched perfectly with the bite of the chicories salad. It was the first time that I really paid attention to the crockery used at Mercato, the matt black of the plate helping the colours from the salad really dominate. It was a clever use of plating to enhance a simple salad.0In what felt much more like a dessert than a starter, one of Mercato's signature dishes was up next. House made ricotta with strawberry and garlic bread sticks made an interesting departure from the fresh crudo and salads that we'd been devouring to that point. The soft round ricotta cheese was topped with a strawberry jam, with the idea that the toasted garlic breadsticks be used to dip into the cheese. I'd been sceptical about the dish looking at it, but it worked really well. The sweetness of the strawberry working in harmony and the texture of the breadsticks giving a satisfying crunch.0As I'd been exploring the dining room before our meal, I'd noticed the wood fired oven in the kitchen, and knew that wood fired oven meant pizza. And what a pizza! Imagine adding black truffle to three different cheeses and then topping with a farm fresh egg. The smell was amazing! The aroma of the truffle was overwhelming and really made me want to dig in; so that's what I did. The egg was slightly oozy and the creamy yolk paired beautifully with the umami flavour of the truffle. A crisp base held it's shape as I quickly devoured my slices of the pizza. It was extremely memorable, especially since I'm a traditionalist and usually stick to a Margherita!0It wouldn't be a visit to an Italian restaurant without trying the pasta, the rigatoni with meatballs and a smokey chilli ragu. Fat and moist meatballs dominated the dish, but the tasty meatballs were ably supported by the perfectly cooked rigatoni. Interestingly, I found the chilli to be quite mild in the dish and found myself wanting just a little more heat to make the dish really exciting.0We were given a couple more of the Mercato signature dishes for mains. I thought that the porcini crusted salmon presented with a warm leek and lemon vinaigrette looked beautiful on the plate. I'd initially thought that the crust was the salmon skin, but as I bit into the salmon, tasted the earthy texture of the porcini crust. It was a little disconcerting but once my mind adjusted to the texture change, the earthy porcini played nicely with the slightly sweet salmon.0It was good, but the dish of the day had to be the crispy skin chicken with braided potatoes and lemon, which was simply divine. It looked more like a spatchcock due to it's size and the flesh was incredibly sweet, but what I really loved was the crispy skin that texturally and flavour wise was just super. I could totally understand why the chicken was one of the dishes that Mercato and Jean-Georges rate as the best!0It was time for dessert, and we were assaulted with a plethora of dishes that came out in rapid succession. Starting with an interesting take on a tiramisu, the simple looking dessert actually looked like an ice-cream sandwich, but the texture was soft and the flavours pure tiramisu. Chocolate, coffee and cream balancing together perfectly!0One of the more beautiful desserts I've seen for a while was the Italian cream cake with raspberry sorbet and fresh raspberries. There was a simplicity of the plate's design that added to its prettiness, as well as the symmetry on the pate, a berry coulis looking suspiciously like the Mercato logo design. The cake was moist, the sorbet sharp and a shard of tuile added texture. I really loved the dessert, but it wasn't my favourite.0That honour went to the home made mascarpone with macerated strawberries and young ginger granita, which was essentially a big pot of love strawberries and cream. The granita added temperature to the mix, so the creaminess of the mascarpone was offset by a super cold hit to the palate - tasty and refreshing!0All of the desserts from Mercato were visually stunning, I also loved the dark chocolate passionfruit tart with passionfruit sorbet; there was also a dessert that consisted of three scoops of peanut butter ice-cream in a pool of warm chocolate and finished with caramel covered popcorn. Yeah, the desserts at Mercato were pretty special!000The whole time we were at lunch, Jean-Georges was actively talking to all of the diners and doing a fantastic job of hosting the day. I was stoked to get a few minutes chatting to JG, who was clearly happy with the finish and design of his newest restaurant. I could tell he was proud of the restaurant, but he seemed most happy about the lighting!Soft openings are interesting affairs, usually in place to help the restaurant iron out any 'kinks' and ensure the full opening is a first rate affair for diners. As far as I could tell, the restaurant was running like a well oiled machine on the day of my visit, and I couldn't really pick on any issues at all. It would be interesting to see how the team would perform on a busy Friday night with a full house!My first experience of a Jean-Georges restaurant was a memorable one, good food, great environment and a quick conversation with the man himself. What more could you want?Well, as it turns out, I now have reservations about my decision to choose Daniel instead of Jean-Georges.... Ahh, it just gives me an excuse to get back to New York!@FoodMeUpScotty0We started with some soft bread with rosemary - with a peppery olive oil for dipping0Mercato has a special cocktail menu0I went for the Vodka Thyme and Lemonade 0This whisky based cocktail was a little too strong for some at the table!0There are a couple of different areas for dining at Mercato0Jean-Georges giving last minute instructions to the kitchen?0Restaurant Manager Romain B - a very good host!0Jean-Georges",Mercato,4.2,1000,nan,www.openrice.com/en/hongkong/restaurant/central-mercato/491473?tc=rvw2&con=rvw
